t,state,time_s
1780959581.580323,SEARCH,132.76760244369507
1780959581.679993,SEARCH,132.86727237701416
1780959581.7800689,SEARCH,132.96734833717346
1780959581.880038,SEARCH,133.06731748580933
1780959581.9799974,SEARCH,133.16727685928345
1780959582.0800798,SEARCH,133.26735925674438
1780959582.1800153,SEARCH,133.3672947883606
1780959582.2801008,SEARCH,133.46738028526306
1780959582.380138,SEARCH,133.56741738319397
1780959582.4800344,SEARCH,133.6673138141632
1780959582.5800757,SEARCH,133.76735520362854
1780959582.6800334,SEARCH,133.8673129081726
1780959582.7798772,SEARCH,133.96715664863586
1780959582.8799963,SEARCH,134.06727576255798
1780959582.9799569,SEARCH,134.167236328125
1780959583.0802152,SEARCH,134.26749467849731
1780959583.1798391,SEARCH,134.36711859703064
1780959583.2803411,SEARCH,134.4676206111908
1780959583.3799944,SEARCH,134.56727385520935
1780959583.480151,SEARCH,134.6674304008484
1780959583.5801053,SEARCH,134.76738476753235
1780959583.679855,SEARCH,134.86713457107544
1780959583.7800868,SEARCH,134.9673662185669
1780959583.880181,SEARCH,135.0674605369568
1780959583.980069,SEARCH,135.16734838485718
1780959584.0800674,SEARCH,135.26734685897827
1780959584.1811402,SEARCH,135.3684196472168
1780959584.280039,SEARCH,135.46731853485107
1780959584.3800497,SEARCH,135.5673291683197
1780959584.480099,SEARCH,135.66737842559814
1780959584.5801237,SEARCH,135.76740312576294
1780959584.679988,SEARCH,135.867267370224
1780959584.7799714,SEARCH,135.9672508239746
1780959584.8801277,SEARCH,136.06740713119507
1780959584.9800014,SEARCH,136.1672809123993
1780959585.0799031,SEARCH,136.26718258857727
1780959585.1799836,SEARCH,136.36726307868958
1780959585.2808104,SEARCH,136.46808981895447
1780959585.380081,SEARCH,136.56736040115356
1780959585.4799645,SEARCH,136.66724395751953
1780959585.5801091,SEARCH,136.76738858222961
1780959585.6810255,SEARCH,136.86830496788025
1780959585.780028,SEARCH,136.96730756759644
1780959585.8801734,SEARCH,137.06745290756226
1780959585.9800436,SEARCH,137.1673231124878
1780959586.0800495,SEARCH,137.26732897758484
1780959586.179928,SEARCH,137.36720752716064
1780959586.2799468,SEARCH,137.46722626686096
1780959586.379932,SEARCH,137.56721138954163
1780959586.4800315,SEARCH,137.66731095314026
1780959586.5800807,SEARCH,137.7673602104187
1780959586.6799488,SEARCH,137.86722826957703
1780959586.7799542,SEARCH,137.9672336578369
1780959586.88008,SEARCH,138.06735944747925
1780959586.980007,SEARCH,138.1672863960266
1780959587.080089,SEARCH,138.26736855506897
1780959587.1799724,SEARCH,138.36725187301636
1780959587.2800248,SEARCH,138.46730422973633
1780959587.3799398,SEARCH,138.56721925735474
1780959587.4798324,SEARCH,138.6671118736267
1780959587.5798934,SEARCH,138.76717281341553
1780959587.6799996,SEARCH,138.86727905273438
1780959587.7806497,SEARCH,138.96792912483215
1780959587.8800073,SEARCH,139.06728672981262
1780959587.9800375,SEARCH,139.16731691360474
1780959588.0801268,SEARCH,139.26740622520447
1780959588.1800692,SEARCH,139.36734867095947
1780959588.2806215,SEARCH,139.46790099143982
1780959588.380041,SEARCH,139.56732034683228
1780959588.4799716,SEARCH,139.6672511100769
1780959588.5799823,SEARCH,139.76726174354553
1780959588.6801164,SEARCH,139.86739587783813
1780959588.7800756,SEARCH,139.96735501289368
1780959588.8800833,SEARCH,140.06736278533936
1780959588.9800131,SEARCH,140.16729259490967
1780959589.0800052,SEARCH,140.26728463172913
1780959589.1800323,SEARCH,140.3673117160797
1780959589.2799315,SEARCH,140.4672110080719
1780959589.379925,SEARCH,140.56720447540283
1780959589.4800966,SEARCH,140.66737604141235
1780959589.5800388,SEARCH,140.76731824874878
1780959589.6800761,SEARCH,140.86735558509827
1780959589.7810738,SEARCH,140.96835327148438
1780959589.8800468,SEARCH,141.06732630729675
1780959589.9799998,SEARCH,141.16727924346924
1780959590.0813422,WAIT_FOR_STABLE_TAG,141.26862168312073
1780959590.179979,WAIT_FOR_STABLE_TAG,141.36725854873657
1780959590.2799907,WAIT_FOR_STABLE_TAG,141.46727013587952
1780959590.3799808,WAIT_FOR_STABLE_TAG,141.56726026535034
1780959590.4800956,WAIT_FOR_STABLE_TAG,141.66737508773804
1780959590.5814013,APPROACH_ENTRANCE,141.76868081092834
1780959590.6814804,RECOVERING,141.86875987052917
1780959590.781945,WAIT_FOR_STABLE_TAG,141.9692244529724
1780959590.8799095,WAIT_FOR_STABLE_TAG,142.0671889781952
1780959590.9799829,WAIT_FOR_STABLE_TAG,142.16726231575012
1780959591.0799725,WAIT_FOR_STABLE_TAG,142.2672519683838
1780959591.181343,RECOVERING,142.3686225414276
1780959591.2799678,RECOVERING,142.46724724769592
1780959591.3799999,RECOVERING,142.56727933883667
1780959591.4799325,RECOVERING,142.66721200942993
1780959591.5804946,RECOVERING,142.76777410507202
1780959591.679864,RECOVERING,142.86714339256287
1780959591.7800057,RECOVERING,142.96728515625
1780959591.880037,RECOVERING,143.067316532135
1780959591.9800527,RECOVERING,143.1673321723938
1780959592.0799642,RECOVERING,143.26724362373352
1780959592.1800408,RECOVERING,143.36732029914856
1780959592.2800536,RECOVERING,143.4673330783844
1780959592.380001,RECOVERING,143.56728053092957
1780959592.4800708,RECOVERING,143.6673502922058
1780959592.5800068,RECOVERING,143.76728630065918
1780959592.680084,RECOVERING,143.86736345291138
1780959592.7800062,RECOVERING,143.96728563308716
1780959592.880264,RECOVERING,144.06754350662231
1780959592.9801726,RECOVERING,144.1674520969391
1780959593.0799813,RECOVERING,144.26726078987122
1780959593.180056,RECOVERING,144.36733555793762
1780959593.2801275,RECOVERING,144.46740698814392
1780959593.3800728,RECOVERING,144.56735229492188
1780959593.4800715,RECOVERING,144.66735100746155
1780959593.5800326,RECOVERING,144.76731204986572
1780959593.6798916,RECOVERING,144.86717104911804
1780959593.780042,RECOVERING,144.96732139587402
1780959593.8800561,RECOVERING,145.06733560562134
1780959593.9800835,RECOVERING,145.1673629283905
1780959594.080046,RECOVERING,145.26732540130615
1780959594.1801248,RECOVERING,145.3674042224884
1780959594.2800925,RECOVERING,145.4673719406128
1780959594.3799891,RECOVERING,145.5672686100006
1780959594.4800673,RECOVERING,145.66734671592712
1780959594.5800948,RECOVERING,145.76737427711487
1780959594.6800852,RECOVERING,145.86736464500427
1780959594.7807746,RECOVERING,145.9680540561676
1780959594.8800313,RECOVERING,146.0673108100891
1780959594.980046,RECOVERING,146.16732549667358
1780959595.0801208,RECOVERING,146.26740026474
1780959595.1800084,RECOVERING,146.3672878742218
1780959595.2801886,RECOVERING,146.46746802330017
1780959595.3800733,RECOVERING,146.56735277175903
1780959595.4800067,RECOVERING,146.66728615760803
1780959595.5801919,RECOVERING,146.76747131347656
1780959595.6800437,RECOVERING,146.8673231601715
1780959595.7800653,RECOVERING,146.96734476089478
1780959595.8800526,RECOVERING,147.06733202934265
1780959595.9800537,RECOVERING,147.16733312606812
1780959596.080095,RECOVERING,147.26737451553345
1780959596.1810408,SEARCH,147.3683202266693
1780959596.2798839,SEARCH,147.46716332435608
1780959596.3800693,SEARCH,147.5673487186432
1780959596.4803574,SEARCH,147.6676368713379
1780959596.5801227,SEARCH,147.76740217208862
1780959596.680156,SEARCH,147.86743545532227
1780959596.7800267,SEARCH,147.96730613708496
1780959596.8798757,SEARCH,148.06715512275696
1780959596.9804227,SEARCH,148.16770219802856
1780959597.080033,SEARCH,148.26731252670288
1780959597.1799765,SEARCH,148.3672559261322
1780959597.2797258,SEARCH,148.46700525283813
1780959597.3801737,SEARCH,148.56745314598083
1780959597.4800253,SEARCH,148.6673047542572
1780959597.5800838,SEARCH,148.76736330986023
1780959597.6800988,SEARCH,148.86737823486328
1780959597.7800932,SEARCH,148.96737265586853
