t,u,r,time_s
1780959480.880326,-0.1,-0.01,32.06760549545288
1780959480.980399,-0.1,-0.00044809496077678757,32.167678356170654
1780959481.0804427,-0.1,0.003137005703329499,32.26772212982178
1780959481.1804585,-0.1,0.0068557178890511225,32.367738008499146
1780959481.2804782,-0.1,0.01016714891629342,32.46775770187378
1780959481.3803632,-0.1,0.013179992825017382,32.56764268875122
1780959481.480395,-0.1,0.015734590659214887,32.66767454147339
1780959481.5802755,-0.1,0.01797039278972801,32.76755499839783
1780959481.6801832,-0.1,0.020350933717727112,32.86746263504028
1780959481.7814415,-0.1,0.022699281195724196,32.96872091293335
1780959481.8802676,-0.1,0.024777527352433465,33.067547082901
1780959481.9802256,-0.1,0.026589932389800057,33.16750502586365
1780959482.0804017,-0.1,0.02779759413404708,33.26768112182617
1780959482.18024,-0.1,0.02937628285079997,33.36751937866211
1780959482.2801754,-0.1,0.030701328409786437,33.46745491027832
1780959482.3803496,-0.1,0.03185336131115239,33.56762909889221
1780959482.4809237,-0.05,0.03329136559600446,33.66820311546326
1780959482.580432,-0.05,0.034718180817406824,33.76771140098572
1780959482.6814797,0.0,0.05471818081740683,33.86875915527344
1780959482.7800896,0.0,0.07471818081740683,33.967369079589844
1780959482.881093,0.0,0.09471818081740684,34.06837248802185
1780959482.980222,0.0,0.11471818081740684,34.16750144958496
1780959483.0801868,0.0,0.12,34.2674663066864
1780959483.1800883,0.0,0.12,34.3673677444458
1780959483.2801259,0.0,0.12,34.46740531921387
1780959483.3799407,0.0,0.12,34.56722021102905
1780959483.4800222,0.0,0.12,34.667301654815674
1780959483.5800707,0.0,0.12,34.76735019683838
1780959483.6799748,0.0,0.12,34.86725425720215
1780959483.779942,0.0,0.12,34.96722149848938
1780959483.8800216,0.0,0.12,35.06730103492737
1780959483.9799955,0.0,0.12,35.167274951934814
1780959484.0800734,0.0,0.12,35.26735281944275
1780959484.18017,0.0,0.12,35.36744952201843
1780959484.280124,0.0,0.12,35.467403411865234
1780959484.3800962,0.0,0.12,35.56737565994263
1780959484.4801285,0.0,0.12,35.66740798950195
1780959484.5801494,0.0,0.12,35.76742887496948
1780959484.6800363,0.0,0.12,35.86731576919556
1780959484.7802048,0.0,0.12,35.96748423576355
1780959484.880063,0.0,0.12,36.06734251976013
1780959484.980107,0.0,0.12,36.167386531829834
1780959485.0801516,0.0,0.12,36.267431020736694
1780959485.1802227,0.0,0.12,36.367502212524414
1780959485.280148,0.0,0.12,36.467427492141724
1780959485.3801184,0.0,0.12,36.56739783287048
1780959485.4799702,0.0,0.12,36.66724967956543
1780959485.5799642,0.0,0.12,36.76724362373352
1780959485.680101,0.0,0.12,36.86738038063049
1780959485.780346,0.0,0.12,36.96762537956238
