t,u,r,time_s
1780877271.6341062,-0.1,-0.03702288708951386,20.80425786972046
1780877271.734582,-0.1,-0.03771059845974583,20.904733657836914
1780877271.8342252,-0.1,-0.038212635343439924,21.004376888275146
1780877271.933962,-0.1,-0.03743534015189301,21.104113817214966
1780877272.034137,-0.1,-0.03758382264462852,21.204288721084595
1780877272.1344998,-0.1,-0.03625080762564714,21.304651498794556
1780877272.2344377,-0.1,-0.03639934281189769,21.404589414596558
1780877272.3342907,-0.1,-0.036133267670260226,21.5044424533844
1780877272.4345188,-0.1,-0.0363667526583225,21.604670524597168
1780877272.5358574,-0.1,-0.036777381444699414,21.70600914955139
1780877272.6345708,-0.1,-0.03594109380394469,21.804722547531128
1780877272.734364,-0.1,-0.03523503777460678,21.904515743255615
1780877272.834101,-0.1,-0.034569299875357236,22.004252672195435
1780877272.9343848,-0.1,-0.03354714961790773,22.104536533355713
1780877273.034487,-0.1,-0.03244801948530661,22.204638719558716
1780877273.1343825,-0.1,-0.03175964804021297,22.304534196853638
1780877273.2341013,-0.1,-0.03089007324285525,22.404253005981445
1780877273.3341298,-0.1,-0.030380881825790698,22.504281520843506
1780877273.4341738,-0.1,-0.030170250480976026,22.604325532913208
1780877273.534069,-0.1,-0.02978411555425664,22.70422077178955
1780877273.6339934,-0.1,-0.029046156868181065,22.804145097732544
1780877273.7340713,-0.1,-0.02890598654055474,22.90422296524048
1780877273.8344185,-0.1,-0.029035831867148885,23.004570245742798
1780877273.9340956,-0.1,-0.028733266807891327,23.104247331619263
1780877274.034175,-0.1,-0.02883150873906426,23.204326629638672
1780877274.1345346,-0.1,-0.028392958911088503,23.304686307907104
1780877274.2342334,-0.1,-0.028177738653219375,23.404385089874268
1780877274.3341098,-0.1,-0.028092787449244146,23.50426149368286
1780877274.4341452,-0.1,-0.028510631045489353,23.604296922683716
1780877274.5346053,-0.1,-0.0276089724127448,23.70475697517395
1780877274.6342638,-0.1,-0.02761562873990338,23.804415464401245
1780877274.734099,-0.1,-0.02702510869034475,23.904250621795654
1780877274.8341167,-0.1,-0.026667603055671684,24.004268407821655
1780877274.934489,-0.1,-0.026201090224577093,24.10464072227478
1780877275.0346239,-0.1,-0.02604801230047074,24.20477557182312
1780877275.1342108,-0.1,-0.025670614049903277,24.304362535476685
1780877275.234149,-0.1,-0.025447395499740833,24.404300689697266
1780877275.3347497,-0.1,-0.025787083467973544,24.50490140914917
1780877275.4348238,-0.1,-0.02489261333085395,24.60497546195984
1780877275.5342882,-0.1,-0.02491177994627633,24.704439878463745
1780877275.6341636,-0.1,-0.024014576332879106,24.804315328598022
1780877275.7340515,-0.1,-0.023136161197825016,24.904203176498413
1780877275.8341937,-0.1,-0.022462389470836435,25.004345417022705
1780877275.9341958,-0.1,-0.022077823160490097,25.104347467422485
1780877276.0341063,-0.1,-0.021624754127840252,25.20425796508789
1780877276.1340644,-0.1,-0.021075875072529532,25.304216146469116
1780877276.2344358,-0.1,-0.021160956184887378,25.404587507247925
1780877276.3340323,-0.1,-0.02069663817925209,25.504184007644653
1780877276.434125,-0.1,-0.01994076259957257,25.604276657104492
1780877276.534558,-0.1,-0.01965931755881892,25.704709768295288
1780877276.6344182,-0.1,-0.019175643253296473,25.804569959640503
1780877276.734063,-0.1,-0.019059816419115073,25.90421462059021
1780877276.8340013,-0.1,-0.01872719715066547,26.00415301322937
1780877276.9340832,-0.1,-0.018140516571823313,26.10423493385315
1780877277.034228,-0.1,-0.016406442909158363,26.20437979698181
1780877277.134436,-0.1,-0.009675370259560636,26.304587602615356
1780877277.234074,-0.1,-0.01,26.404225826263428
1780877277.3340256,-0.1,-0.01,26.50417733192444
1780877277.4341104,-0.1,-0.017412423783761295,26.604262113571167
1780877277.5340695,-0.1,-0.017480047488938104,26.70422124862671
1780877277.6341038,-0.1,-0.01865680802201278,26.804255485534668
1780877277.7340767,-0.1,-0.01963707779463083,26.904228448867798
1780877277.8346596,-0.1,-0.020228064422046586,27.00481128692627
1780877277.9342742,-0.1,-0.020423301101638973,27.10442590713501
1780877278.0347793,-0.1,-0.02098819717533556,27.204931020736694
1780877278.1340227,-0.1,-0.021457992200397343,27.304174423217773
1780877278.234085,-0.1,-0.02225704070087775,27.404236793518066
1780877278.3341887,-0.1,-0.02216225864290777,27.504340410232544
1780877278.4340513,-0.1,-0.0224313412575805,27.60420298576355
1780877278.5346918,-0.1,-0.02295673702588524,27.704843521118164
1780877278.634517,-0.1,-0.02342333736982206,27.80466866493225
1780877278.7340877,-0.1,-0.023388212683400075,27.904239416122437
1780877278.834106,-0.1,-0.023445090716322843,28.004257678985596
1780877278.93476,-0.1,-0.02361611461861802,28.10491180419922
1780877279.0342689,-0.1,-0.023856492232102698,28.204420566558838
1780877279.1341517,-0.1,-0.023981908221461398,28.304303407669067
1780877279.2346442,-0.1,-0.023339743998683743,28.40479588508606
1780877279.3340778,-0.1,-0.023357144771088394,28.50422954559326
1780877279.434254,-0.1,-0.02330032528235101,28.604405641555786
1780877279.5342312,-0.1,-0.02358810710994108,28.70438289642334
1780877279.6348145,-0.1,-0.023022529841314258,28.80496621131897
1780877279.7340817,-0.1,-0.023015779632428898,28.90423345565796
1780877279.8341382,-0.1,-0.023253372500329564,29.004289865493774
1780877279.9341364,-0.1,-0.023298363851516204,29.10428810119629
1780877280.0342336,-0.1,-0.02306740185578826,29.20438528060913
