t,state,time_s
1781029418.4848874,RECOVERING,25.967843294143677
1781029418.5625255,RECOVERING,26.04548144340515
1781029418.647413,RECOVERING,26.130368947982788
1781029418.7417057,RECOVERING,26.224661588668823
1781029418.8365176,RECOVERING,26.31947350502014
1781029418.9496315,RECOVERING,26.432587385177612
1781029419.0357635,WAIT_FOR_STABLE_TAG,26.51871943473816
1781029419.1368804,WAIT_FOR_STABLE_TAG,26.61983633041382
1781029419.2362947,RECOVERING,26.719250679016113
1781029419.3386705,WAIT_FOR_STABLE_TAG,26.82162642478943
1781029419.43554,RECOVERING,26.918495893478394
1781029419.5447521,RECOVERING,27.027708053588867
1781029419.6393495,RECOVERING,27.122305393218994
1781029419.7324717,WAIT_FOR_STABLE_TAG,27.21542763710022
1781029419.84767,RECOVERING,27.330626010894775
1781029419.9441576,RECOVERING,27.42711353302002
1781029420.0598822,RECOVERING,27.542838096618652
1781029420.1673598,RECOVERING,27.650315761566162
1781029420.296099,RECOVERING,27.779054880142212
1781029420.364815,RECOVERING,27.847770929336548
1781029420.4441867,RECOVERING,27.92714262008667
1781029420.541209,RECOVERING,28.02416491508484
1781029420.6481824,RECOVERING,28.13113832473755
1781029420.7578957,RECOVERING,28.240851640701294
1781029420.8358514,RECOVERING,28.318807363510132
1781029420.9383247,RECOVERING,28.4212806224823
1781029421.0343218,RECOVERING,28.517277717590332
1781029421.1350286,RECOVERING,28.617984533309937
1781029421.2344654,RECOVERING,28.717421293258667
1781029421.3461626,RECOVERING,28.829118490219116
1781029421.4376469,RECOVERING,28.920602798461914
1781029421.5402162,RECOVERING,29.02317214012146
1781029421.634336,RECOVERING,29.117291927337646
1781029421.7369964,RECOVERING,29.21995234489441
1781029421.8316705,RECOVERING,29.314626455307007
1781029421.92789,RECOVERING,29.41084599494934
1781029422.0460143,RECOVERING,29.52897024154663
1781029422.1353521,RECOVERING,29.618308067321777
